#,category_id,name,name_si,name_ta,sku,description,short_description,price,cost,package,availability,image,status,is_featured,is_new,is_sale,slug,is_deal,old_price
1933,384,Smak Mixed Fruit Drink Tpack 200Ml,Smak Mixed Fruit Drink Tpack 200Ml,Smak Mixed Fruit Drink Tpack 200Ml,Smak Mixed Fruit Drink Tpack 200Ml,NULL,NULL,50,50,1933,1,/products-images/Beverages/Juices/RTD/SMAK_MIXED_FRUIT_DRINK_TETRA_PACK_200ML.jpg,1,0,0,0,Smak-Mixed-Fruit-Drink-Tpack-200Ml.html,0,0
1934,384,Smak Nectar Wood Apple 200Ml,Smak Nectar Wood Apple 200Ml,Smak Nectar Wood Apple 200Ml,Smak Nectar Wood Apple 200Ml,NULL,NULL,50,50,1934,1,/products-images/Beverages/Juices/RTD/SMAK_NECTAR_WOOD_APPLE_200ML.jpg,1,0,0,0,Smak-Nectar-Wood-Apple-200Ml.html,0,0
1935,384,Smak Nectar Mixed Fruit 200Ml,Smak Nectar Mixed Fruit 200Ml,Smak Nectar Mixed Fruit 200Ml,Smak Nectar Mixed Fruit 200Ml,NULL,NULL,50,50,1935,1,/products-images/Beverages/Juices/RTD/SMAK_NECTAR_MIXED_FRUIT_200ML.jpg,1,0,0,0,Smak-Nectar-Mixed-Fruit-200Ml.html,0,0
1936,385,Sunquick Guava  Strawberry 840Ml,Sunquick Guava  Strawberry 840Ml,Sunquick Guava  Strawberry 840Ml,Sunquick Guava  Strawberry 840Ml,NULL,NULL,785,745.75,1936,1,/products-images/Beverages/Juices/Squash/SUNQUICK_GUAVA_AND_STRAWBERRY_840ML.jpg,1,0,0,0,Sunquick-Guava-Strawberry-840Ml.html,0,0
1937,385,Sunquick Orange Jumbo 840 Ml,Sunquick Orange Jumbo 840 Ml,Sunquick Orange Jumbo 840 Ml,Sunquick Orange Jumbo 840 Ml,NULL,NULL,690,655.5,1937,1,/products-images/Beverages/Juices/Squash/SUNQUICK_ORANGE_JUMBO_840_ML.jpg,1,0,0,0,Sunquick-Orange-Jumbo-840-Ml.html,0,0
1938,385,Sunquick Mandarin Jumbo 840Ml,Sunquick Mandarin Jumbo 840Ml,Sunquick Mandarin Jumbo 840Ml,Sunquick Mandarin Jumbo 840Ml,NULL,NULL,690,690,1938,1,/products-images/Beverages/Juices/Squash/SUNQUICK_MANDARIN_JUMBO_840ML.jpg,1,0,0,0,Sunquick-Mandarin-Jumbo-840Ml.html,0,0
1939,385,Sunquick Gold Orange 840Ml,Sunquick Gold Orange 840Ml,Sunquick Gold Orange 840Ml,Sunquick Gold Orange 840Ml,NULL,NULL,690,655.5,1939,1,/products-images/Beverages/Juices/Squash/SUNQUICK_GOLD_ORANGE_840ML.jpg,1,0,0,0,Sunquick-Gold-Orange-840Ml.html,0,0
1940,385,Sunquick Mango 840Ml,Sunquick Mango 840Ml,Sunquick Mango 840Ml,Sunquick Mango 840Ml,NULL,NULL,690,655.5,1940,1,/products-images/Beverages/Juices/Squash/SUNQUICK_MANGO_840ML.jpg,1,0,0,0,Sunquick-Mango-840Ml.html,0,0
1941,385,Md Orange Delight 850Ml,Md Orange Delight 850Ml,Md Orange Delight 850Ml,Md Orange Delight 850Ml,NULL,NULL,680,646,1941,1,/products-images/Beverages/Juices/Squash/MD_ORANGE_DELIGHT_850ML.jpg,1,0,0,0,Md-Orange-Delight-850Ml.html,0,0
1942,385,Md Mango Delight 850Ml,Md Mango Delight 850Ml,Md Mango Delight 850Ml,Md Mango Delight 850Ml,NULL,NULL,680,680,1942,1,/products-images/Beverages/Juices/Squash/MD_MANGO_DELIGHT_850ML.jpg,1,0,0,0,Md-Mango-Delight-850Ml.html,0,0
1943,385,Md Mixed Fruit Delight 850Ml,Md Mixed Fruit Delight 850Ml,Md Mixed Fruit Delight 850Ml,Md Mixed Fruit Delight 850Ml,NULL,NULL,680,680,1943,1,/products-images/Beverages/Juices/Squash/MD_MIXED_FRUIT_DELIGHT_850ML.jpg,1,0,0,0,Md-Mixed-Fruit-Delight-850Ml.html,0,0
1944,385,Sunquick Guava  Strawberry 330Ml,Sunquick Guava  Strawberry 330Ml,Sunquick Guava  Strawberry 330Ml,Sunquick Guava  Strawberry 330Ml,NULL,NULL,455,395,1944,1,/products-images/Beverages/Juices/Squash/SUNQUICK_GUAVA_AND_STRAWBERRY_330ML.jpg,1,0,0,0,Sunquick-Guava-Strawberry-330Ml.html,0,0
1945,385,Md Orange Delight 340Ml,Md Orange Delight 340Ml,Md Orange Delight 340Ml,Md Orange Delight 340Ml,NULL,NULL,455,360,1945,1,/products-images/Beverages/Juices/Squash/MD_ORANGE_DELIGHT_340ML.jpg,1,0,0,0,Md-Orange-Delight-340Ml.html,0,0
1946,385,Sunquick Orange Std 330Ml,Sunquick Orange Std 330Ml,Sunquick Orange Std 330Ml,Sunquick Orange Std 330Ml,NULL,NULL,455,342,1946,1,/products-images/Beverages/Juices/Squash/SUNQUICK_ORANGE_STD_330ML.jpg,1,0,0,0,Sunquick-Orange-Std-330Ml.html,0,0
1947,385,Sunquick Gold Orange 330Ml,Sunquick Gold Orange 330Ml,Sunquick Gold Orange 330Ml,Sunquick Gold Orange 330Ml,NULL,NULL,455,342,1947,1,/products-images/Beverages/Juices/Squash/SUNQUICK_GOLD_ORANGE_330ML.jpg,1,0,0,0,Sunquick-Gold-Orange-330Ml.html,0,0
1948,385,Sunquick Mango 330Ml,Sunquick Mango 330Ml,Sunquick Mango 330Ml,Sunquick Mango 330Ml,NULL,NULL,455,342,1948,1,/products-images/Beverages/Juices/Squash/SUNQUICK_MANGO_330ML.jpg,1,0,0,0,Sunquick-Mango-330Ml.html,0,0
1949,386,Kotmale Full Cream Vanilla 1L,Kotmale Full Cream Vanilla 1L,Kotmale Full Cream Vanilla 1L,Kotmale Full Cream Vanilla 1L,NULL,NULL,220,209,1949,1,/products-images/Beverages/Long_Life/Full_Cream/KOTMALE_FULL_CREAM_VANILLA_1L.jpg,1,0,0,0,Kotmale-Full-Cream-Vanilla-1L.html,0,0
1950,386,Kotmale Full Cream Chocolate 1L,Kotmale Full Cream Chocolate 1L,Kotmale Full Cream Chocolate 1L,Kotmale Full Cream Chocolate 1L,NULL,NULL,220,209,1950,1,/products-images/Beverages/Long_Life/Full_Cream/KOTMALE_FULL_CREAM_CHOCOLATE_1L.jpg,1,0,0,0,Kotmale-Full-Cream-Chocolate-1L.html,0,0
1951,386,Richlife Uht Full Cream Milk 1L,Richlife Uht Full Cream Milk 1L,Richlife Uht Full Cream Milk 1L,Richlife Uht Full Cream Milk 1L,NULL,NULL,215,204.25,1951,1,/products-images/Beverages/Long_Life/Full_Cream/RICHLIFE_UHT_FULL_CREAM_MILK_1L.jpg,1,0,0,0,Richlife-Uht-Full-Cream-Milk-1L.html,0,0
1952,386,Kotmale Full Cream Plain Milk 1L,Kotmale Full Cream Plain Milk 1L,Kotmale Full Cream Plain Milk 1L,Kotmale Full Cream Plain Milk 1L,NULL,NULL,200,190,1952,1,/products-images/Beverages/Long_Life/Full_Cream/KOTMALE_FULL_CREAM_PLAIN_MILK_1L.jpg,1,0,0,0,Kotmale-Full-Cream-Plain-Milk-1L.html,0,0
1953,386,Ambewela Uht Milk 1L,Ambewela Uht Milk 1L,Ambewela Uht Milk 1L,Ambewela Uht Milk 1L,NULL,NULL,199,189.05,1953,1,/products-images/Beverages/Long_Life/Full_Cream/AMBEWELA_UHT_MILK_1L.jpg,1,0,0,0,Ambewela-Uht-Milk-1L.html,1,220
1954,386,Highland Milk Full Crm Bottle 500Ml,Highland Milk Full Crm Bottle 500Ml,Highland Milk Full Crm Bottle 500Ml,Highland Milk Full Crm Bottle 500Ml,NULL,NULL,138,138,1954,1,/products-images/Beverages/Long_Life/Full_Cream/HIGHLAND_MILK_FULL_CREAM_BOTTLE_500ML.jpg,1,0,0,0,Highland-Milk-Full-Crm-Bottle-500Ml.html,0,0
1955,386,Highland Uht Fc Milk Pkt 900Ml,Highland Uht Fc Milk Pkt 900Ml,Highland Uht Fc Milk Pkt 900Ml,Highland Uht Fc Milk Pkt 900Ml,NULL,NULL,125,125,1955,1,/products-images/Beverages/Long_Life/Full_Cream/HIGHLAND_UHT_FULL_CREAM_MILK_PACKET_900ML.jpg,1,0,0,0,Highland-Uht-Fc-Milk-Pkt-900Ml.html,0,0
1956,386,Richlife Uhtmilk 180Ml,Richlife Uhtmilk 180Ml,Richlife Uhtmilk 180Ml,Richlife Uhtmilk 180Ml,NULL,NULL,55,52.25,1956,1,/products-images/Beverages/Long_Life/Full_Cream/RICHLIFE_UHT_MILK_180ML.jpg,1,0,0,0,Richlife-Uhtmilk-180Ml.html,0,0
1957,386,Ambewela Uht Milk 200Ml,Ambewela Uht Milk 200Ml,Ambewela Uht Milk 200Ml,Ambewela Uht Milk 200Ml,NULL,NULL,55,52.25,1957,1,/products-images/Beverages/Long_Life/Full_Cream/AMBEWELA_UHT_MILK_200ML.jpg,1,0,0,0,Ambewela-Uht-Milk-200Ml.html,0,0
1958,386,Kotmale Full Cream Plain Milk 200Ml,Kotmale Full Cream Plain Milk 200Ml,Kotmale Full Cream Plain Milk 200Ml,Kotmale Full Cream Plain Milk 200Ml,NULL,NULL,50,47.5,1958,1,/products-images/new-images/unknown.png,1,0,0,0,Kotmale-Full-Cream-Plain-Milk-200Ml.html,0,0
1959,386,Richlife Iced Coffee 180Ml,Richlife Iced Coffee 180Ml,Richlife Iced Coffee 180Ml,Richlife Iced Coffee 180Ml,NULL,NULL,50,47.5,1959,1,/products-images/new-images/richlife_iced_coffee_180ml.jpg,1,0,0,0,Richlife-Iced-Coffee-180Ml.html,0,0
1960,386,Richlife Chocolate Flymilk 180Ml,Richlife Chocolate Flymilk 180Ml,Richlife Chocolate Flymilk 180Ml,Richlife Chocolate Flymilk 180Ml,NULL,NULL,50,47.5,1960,1,/products-images/Beverages/Long_Life/Full_Cream/RICHLIFE_CHOCOLATE_FLAVOURED_MILK_180ML.jpg,1,0,0,0,Richlife-Chocolate-Flymilk-180Ml.html,0,0
1961,387,Richlife Low Fat Milk 1L,Richlife Low Fat Milk 1L,Richlife Low Fat Milk 1L,Richlife Low Fat Milk 1L,NULL,NULL,220,209,1961,1,/products-images/Beverages/Long_Life/Low_Non_Fat/RICHLIFE_LOW_FAT_MILK_1L.jpg,1,0,0,0,Richlife-Low-Fat-Milk-1L.html,0,0
1962,387,Ambewela Non Fat Milk 1L,Ambewela Non Fat Milk 1L,Ambewela Non Fat Milk 1L,Ambewela Non Fat Milk 1L,NULL,NULL,220,209,1962,1,/products-images/Beverages/Long_Life/Low_Non_Fat/AMBEWELA_NON_FAT_MILK_1L.jpg,1,0,0,0,Ambewela-Non-Fat-Milk-1L.html,0,0
1963,387,Richlife Non Fat Uht Milk 1L,Richlife Non Fat Uht Milk 1L,Richlife Non Fat Uht Milk 1L,Richlife Non Fat Uht Milk 1L,NULL,NULL,220,209,1963,1,/products-images/Beverages/Long_Life/Low_Non_Fat/RICHLIFE_NON_FAT_UHT_MILK_1L.jpg,1,0,0,0,Richlife-Non-Fat-Uht-Milk-1L.html,0,0
1964,387,Kotmale Non Fat Milk 1L,Kotmale Non Fat Milk 1L,Kotmale Non Fat Milk 1L,Kotmale Non Fat Milk 1L,NULL,NULL,210,199.5,1964,1,/products-images/Beverages/Long_Life/Low_Non_Fat/KOTMALE_NON_FAT_MILK_1L.jpg,1,0,0,0,Kotmale-Non-Fat-Milk-1L.html,0,0
1965,387,Kotmale Low Fat Milk 1L,Kotmale Low Fat Milk 1L,Kotmale Low Fat Milk 1L,Kotmale Low Fat Milk 1L,NULL,NULL,210,199.5,1965,1,/products-images/Beverages/Long_Life/Low_Non_Fat/KOTMALE_LOW_FAT_MILK_1L.jpg,1,0,0,0,Kotmale-Low-Fat-Milk-1L.html,0,0
1966,388,Richlife Vanilla Milk 180Ml,Richlife Vanilla Milk 180Ml,Richlife Vanilla Milk 180Ml,Richlife Vanilla Milk 180Ml,NULL,NULL,50,47.5,1966,1,/products-images/Beverages/Long_Life/RTD/RICHLIFE_VANILLA_MILK_180ML.jpg,1,0,0,0,Richlife-Vanilla-Milk-180Ml.html,0,0
1967,388,Daily Milk Chocolate 200Ml,Daily Milk Chocolate 200Ml,Daily Milk Chocolate 200Ml,Daily Milk Chocolate 200Ml,NULL,NULL,50,47.5,1967,1,/products-images/Beverages/Long_Life/RTD/DAILY_MILK_CHOCOLATE_200ML.jpg,1,0,0,0,Daily-Milk-Chocolate-200Ml.html,0,0
1968,388,Daily Milk Vanila 200Ml,Daily Milk Vanila 200Ml,Daily Milk Vanila 200Ml,Daily Milk Vanila 200Ml,NULL,NULL,50,47.5,1968,1,/products-images/Beverages/Long_Life/RTD/DAILY_MILK_VANILA_200ML.jpg,1,0,0,0,Daily-Milk-Vanila-200Ml.html,0,0
1969,388,Daily Milk Strawberry 200Ml,Daily Milk Strawberry 200Ml,Daily Milk Strawberry 200Ml,Daily Milk Strawberry 200Ml,NULL,NULL,50,47.5,1969,1,/products-images/Beverages/Long_Life/RTD/DAILY_MILK_STRAWBERRY_200ML.jpg,1,0,0,0,Daily-Milk-Strawberry-200Ml.html,0,0
1970,388,Daily Activ Malt  Chocolate 200Ml,Daily Activ Malt  Chocolate 200Ml,Daily Activ Malt  Chocolate 200Ml,Daily Activ Malt  Chocolate 200Ml,NULL,NULL,50,47.5,1970,1,/products-images/Beverages/Long_Life/RTD/DAILY_ACTIV_MALT_AND_CHOCOLATE_200ML.jpg,1,0,0,0,Daily-Activ-Malt-Chocolate-200Ml.html,0,0
1971,388,Daily Milk Faluda 200Ml,Daily Milk Faluda 200Ml,Daily Milk Faluda 200Ml,Daily Milk Faluda 200Ml,NULL,NULL,50,47.5,1971,1,/products-images/Beverages/Long_Life/RTD/DAILY_MILK_FALUDA_200ML.jpg,1,0,0,0,Daily-Milk-Faluda-200Ml.html,0,0
1972,388,Kotmale Chox Food Drink 180Ml,Kotmale Chox Food Drink 180Ml,Kotmale Chox Food Drink 180Ml,Kotmale Chox Food Drink 180Ml,NULL,NULL,45,45,1972,1,/products-images/Beverages/Long_Life/RTD/KOTMALE_CHOX_FOOD_DRINK_180ML.jpg,1,0,0,0,Kotmale-Chox-Food-Drink-180Ml.html,0,0
1973,388,Nespray Milk Shake Strawberry 180Ml,Nespray Milk Shake Strawberry 180Ml,Nespray Milk Shake Strawberry 180Ml,Nespray Milk Shake Strawberry 180Ml,NULL,NULL,40,38,1973,1,/products-images/Beverages/Long_Life/RTD/NESPRAY_MILK_SHAKE_STRAWBERRY_180ML.jpg,1,0,0,0,Nespray-Milk-Shake-Strawberry-180Ml.html,0,0
1974,388,Nespray Milk Shake Vanilla 180M,Nespray Milk Shake Vanilla 180M,Nespray Milk Shake Vanilla 180M,Nespray Milk Shake Vanilla 180M,NULL,NULL,40,38,1974,1,/products-images/Beverages/Long_Life/RTD/NESPRAY_MILK_SHAKE_VANILLA_180ML.jpg,1,0,0,0,Nespray-Milk-Shake-Vanilla-180M.html,0,0
1975,390,Viva Malted Milk Powder 800G,Viva Malted Milk Powder 800G,Viva Malted Milk Powder 800G,Viva Malted Milk Powder 800G,NULL,NULL,560,532,1975,1,/products-images/Beverages/Malt_Drink/Natural/VIVA_MALTED_MILK_POWDER_800G.jpg,1,0,0,0,Viva-Malted-Milk-Powder-800G.html,0,0
1976,390,Horlicks Junior Malt Milk 400G,Horlicks Junior Malt Milk 400G,Horlicks Junior Malt Milk 400G,Horlicks Junior Malt Milk 400G,NULL,NULL,460,437,1976,1,/products-images/Beverages/Malt_Drink/Natural/HORLICKS_JUNIOR_MALT_MILK_400G.jpg,1,0,0,0,Horlicks-Junior-Malt-Milk-400G.html,0,0
1977,390,Horlicks Bottle 400G,Horlicks Bottle 400G,Horlicks Bottle 400G,Horlicks Bottle 400G,NULL,NULL,455,432.25,1977,1,/products-images/Beverages/Malt_Drink/Natural/HORLICKS_BOTTLE_400G.jpg,1,0,0,0,Horlicks-Bottle-400G.html,0,0
1978,390,Horlicks Chocolate Malted Drink 400G,Horlicks Chocolate Malted Drink 400G,Horlicks Chocolate Malted Drink 400G,Horlicks Chocolate Malted Drink 400G,NULL,NULL,405,384.75,1978,1,/products-images/Beverages/Malt_Drink/Natural/HORLICKS_CHOCOLATE_MALTED_DRINK_400G.jpg,1,0,0,0,Horlicks-Chocolate-Malted-Drink-400G.html,0,0
1979,390,Horlicks 400G Carton Pack,Horlicks 400G Carton Pack,Horlicks 400G Carton Pack,Horlicks 400G Carton Pack,NULL,NULL,405,384.75,1979,1,/products-images/Beverages/Malt_Drink/Natural/HORLICKS_CARTON_PACK_400G.jpg,1,0,0,0,Horlicks-400G-Carton-Pack.html,0,0
1980,390,Nestomalt Pouch 600G,Nestomalt Pouch 600G,Nestomalt Pouch 600G,Nestomalt Pouch 600G,NULL,NULL,375,375,1980,1,/products-images/Beverages/Malt_Drink/Natural/NESTOMALT_POUCH_600G.jpg,1,0,0,0,Nestomalt-Pouch-600G.html,0,0
1981,390,Nestomalt Actigen Tin 400G,Nestomalt Actigen Tin 400G,Nestomalt Actigen Tin 400G,Nestomalt Actigen Tin 400G,NULL,NULL,370,351.5,1981,1,/products-images/Beverages/Malt_Drink/Natural/NESTOMALT_ACTIGEN_TIN_400G.jpg,1,0,0,0,Nestomalt-Actigen-Tin-400G.html,0,0
1982,390,Viva Malted Milk Powder Bottle 400G,Viva Malted Milk Powder Bottle 400G,Viva Malted Milk Powder Bottle 400G,Viva Malted Milk Powder Bottle 400G,NULL,NULL,370,351.5,1982,1,/products-images/Beverages/Malt_Drink/Natural/VIVA_MALTED_MILK_POWDER_BOTTLE_400G.jpg,1,0,0,0,Viva-Malted-Milk-Powder-Bottle-400G.html,0,0
1983,390,Milo Packet 400G,Milo Packet 400G,Milo Packet 400G,Milo Packet 400G,NULL,NULL,350,332.5,1983,1,/products-images/Beverages/Malt_Drink/Natural/MILO_PACKET_400G.jpg,1,0,0,0,Milo-Packet-400G.html,0,0
1984,390,Nestomalt Pkt 400G,Nestomalt Pkt 400G,Nestomalt Pkt 400G,Nestomalt Pkt 400G,NULL,NULL,300,285,1984,1,/products-images/Beverages/Malt_Drink/Natural/NESTOMALT_PACKET_400G.jpg,1,0,0,0,Nestomalt-Pkt-400G.html,0,0
1985,390,Nestomalt Actigen Super Pack400G Pou,Nestomalt Actigen Super Pack400G Pou,Nestomalt Actigen Super Pack400G Pou,Nestomalt Actigen Super Pack400G Pou,NULL,NULL,300,300,1985,1,/products-images/Beverages/Malt_Drink/Natural/NESTOMALT_ACTIGEN_SUPER__POUCH_PACK400G.jpg,1,0,0,0,Nestomalt-Actigen-Super-Pack400G-Pou.html,0,0
1986,390,Viva Malted Milk Powder Pkt 400G,Viva Malted Milk Powder Pkt 400G,Viva Malted Milk Powder Pkt 400G,Viva Malted Milk Powder Pkt 400G,NULL,NULL,300,285,1986,1,/products-images/Beverages/Malt_Drink/Natural/VIVA_MALTED_MILK_POWDER_PACKET_400G.jpg,1,0,0,0,Viva-Malted-Milk-Powder-Pkt-400G.html,0,0
1987,390,Maliban Malt Box 400G,Maliban Malt Box 400G,Maliban Malt Box 400G,Maliban Malt Box 400G,NULL,NULL,295,280.25,1987,1,/products-images/Beverages/Malt_Drink/Natural/MALIBAN_MALT_BOX_400G.jpg,1,0,0,0,Maliban-Malt-Box-400G.html,0,0
1988,390,Viva Malted Welfare Pack 400G,Viva Malted Welfare Pack 400G,Viva Malted Welfare Pack 400G,Viva Malted Welfare Pack 400G,NULL,NULL,290,290,1988,1,/products-images/new-images/viva_malted_welfare_pack_400g.jpg,1,0,0,0,Viva-Malted-Welfare-Pack-400G.html,0,0
1989,390,Maliban Malt Pouch 400G,Maliban Malt Pouch 400G,Maliban Malt Pouch 400G,Maliban Malt Pouch 400G,NULL,NULL,285,285,1989,1,/products-images/Beverages/Malt_Drink/Natural/MALIBAN_MALT_POUCH_400G.jpg,1,0,0,0,Maliban-Malt-Pouch-400G.html,0,0
1990,390,Milo Packet 200G,Milo Packet 200G,Milo Packet 200G,Milo Packet 200G,NULL,NULL,185,175.75,1990,1,/products-images/Beverages/Malt_Drink/Natural/MILO_PACKET_200G.jpg,1,0,0,0,Milo-Packet-200G.html,0,0
1991,390,Nestomalt Actigen Pkt 175G,Nestomalt Actigen Pkt 175G,Nestomalt Actigen Pkt 175G,Nestomalt Actigen Pkt 175G,NULL,NULL,150,142.5,1991,1,/products-images/Beverages/Malt_Drink/Natural/NESTOMALT_ACTIGEN_PACKET_175G.jpg,1,0,0,0,Nestomalt-Actigen-Pkt-175G.html,0,0
1992,391,Milo Chocolate Food Drink 180Ml,Milo Chocolate Food Drink 180Ml,Milo Chocolate Food Drink 180Ml,Milo Chocolate Food Drink 180Ml,NULL,NULL,50,47.5,1992,1,/products-images/Beverages/Malt_Drink/RTD/MILO_CHOCOLATE_FOOD_DRINK_180ML.jpg,1,0,0,0,Milo-Chocolate-Food-Drink-180Ml.html,0,0
1993,392,Anchor Milk Powder 1Kg Pkt,Anchor Milk Powder 1Kg Pkt,Anchor Milk Powder 1Kg Pkt,Anchor Milk Powder 1Kg Pkt,NULL,NULL,810,769.5,1993,1,/products-images/Beverages/Milk_Foods/Full_Cream/ANCHOR_MILK_POWDER_1KG.jpg,1,0,0,0,Anchor-Milk-Powder-1Kg-Pkt.html,0,0
1994,392,Maliban Milk Powder 1Kg,Maliban Milk Powder 1Kg,Maliban Milk Powder 1Kg,Maliban Milk Powder 1Kg,NULL,NULL,810,769.5,1994,1,/products-images/Beverages/Milk_Foods/Full_Cream/MALIBAN_MILK_POWDER_1KG.jpg,1,0,0,0,Maliban-Milk-Powder-1Kg.html,0,0
1995,392,Lakspray Milk Powder Pouch 1Kg,Lakspray Milk Powder Pouch 1Kg,Lakspray Milk Powder Pouch 1Kg,Lakspray Milk Powder Pouch 1Kg,NULL,NULL,770,769.5,1995,1,/products-images/new-images/lakspray_milk_powder_pouch_1kg.jpg,1,0,0,0,Lakspray-Milk-Powder-Pouch-1Kg.html,1,810
1996,392,Ratthi Milk Powder 1Kg Pkt,Ratthi Milk Powder 1Kg Pkt,Ratthi Milk Powder 1Kg Pkt,Ratthi Milk Powder 1Kg Pkt,NULL,NULL,810,769.5,1996,1,/products-images/Beverages/Milk_Foods/Full_Cream/RATTHI_MILK_POWDER_1KG.jpg,1,0,0,0,Ratthi-Milk-Powder-1Kg-Pkt.html,0,0
1997,392,Nespray Milk Powd Ev Day Pouch 1Kg,Nespray Milk Powd Ev Day Pouch 1Kg,Nespray Milk Powd Ev Day Pouch 1Kg,Nespray Milk Powd Ev Day Pouch 1Kg,NULL,NULL,735,769.5,1997,1,/products-images/Beverages/Milk_Foods/Full_Cream/NESPRAY_MILK_POWDER_EVERYDAY_POUCH_1KG.jpg,1,0,0,0,Nespray-Milk-Powd-Ev-Day-Pouch-1Kg.html,0,0
1998,392,Ratthi Milk Powder Smart Pack 1Kg,Ratthi Milk Powder Smart Pack 1Kg,Ratthi Milk Powder Smart Pack 1Kg,Ratthi Milk Powder Smart Pack 1Kg,NULL,NULL,810,769.5,1998,1,/products-images/Beverages/Milk_Foods/Full_Cream/RATTHI_MILK_POWDER_SMART_PACK_1KG.jpg,1,0,0,0,Ratthi-Milk-Powder-Smart-Pack-1Kg.html,0,0
1999,392,Anchor Instant Milk Powder 1Kg,Anchor Instant Milk Powder 1Kg,Anchor Instant Milk Powder 1Kg,Anchor Instant Milk Powder 1Kg,NULL,NULL,810,769.5,1999,1,/products-images/Beverages/Milk_Foods/Full_Cream/ANCHOR_INSTANT_MILK_POWDER_1KG.jpg,1,0,0,0,Anchor-Instant-Milk-Powder-1Kg.html,0,0
2000,392,Candy Milk Powder Pouch 1Kg,Candy Milk Powder Pouch 1Kg,Candy Milk Powder Pouch 1Kg,Candy Milk Powder Pouch 1Kg,NULL,NULL,785,785,2000,1,/products-images/new-images/candy_milk_powder_pouch_1kg.jpg,1,0,0,0,Candy-Milk-Powder-Pouch-1Kg.html,0,0
2001,392,Maliban Milk Powder Fc Pouch 900G,Maliban Milk Powder Fc Pouch 900G,Maliban Milk Powder Fc Pouch 900G,Maliban Milk Powder Fc Pouch 900G,NULL,NULL,730,730,2001,1,/products-images/Beverages/Milk_Foods/Full_Cream/MALIBAN_MILK_POWDER_FULLCREAM_POUCH_900G.jpg,1,0,0,0,Maliban-Milk-Powder-Fc-Pouch-900G.html,0,0
2002,392,Anchor Milk Powdepediapro Mama 400G,Anchor Milk Powdepediapro Mama 400G,Anchor Milk Powdepediapro Mama 400G,Anchor Milk Powdepediapro Mama 400G,NULL,NULL,660,660,2002,1,/products-images/Beverages/Milk_Foods/Full_Cream/ANCHOR_MILK_POWDER_PEDIAPRO_MAMA_400G.jpg,1,0,0,0,Anchor-Milk-Powdepediapro-Mama-400G.html,0,0
2003,392,Maliban Melko Milk Powder 400G,Maliban Melko Milk Powder 400G,Maliban Melko Milk Powder 400G,Maliban Melko Milk Powder 400G,NULL,NULL,325,308.75,2003,1,/products-images/Beverages/Milk_Foods/Full_Cream/MALIBAN_MELKO_MILK_POWDER_400G.jpg,1,0,0,0,Maliban-Melko-Milk-Powder-400G.html,0,0
2004,392,Maliban Melko Milk Powder Pouch 400G,Maliban Melko Milk Powder Pouch 400G,Maliban Melko Milk Powder Pouch 400G,Maliban Melko Milk Powder Pouch 400G,NULL,NULL,325,308.75,2004,1,/products-images/new-images/maliban_melko_milk_powder_pouch_400g.jpg,1,0,0,0,Maliban-Melko-Milk-Powder-Pouch-400G.html,0,0
2005,392,Ratthi Milk Powder Smart Pack 400G,Ratthi Milk Powder Smart Pack 400G,Ratthi Milk Powder Smart Pack 400G,Ratthi Milk Powder Smart Pack 400G,NULL,NULL,325,308.75,2005,1,/products-images/Beverages/Milk_Foods/Full_Cream/RATTHI_MILK_POWDER_SMART_PACK_400G.jpg,1,0,0,0,Ratthi-Milk-Powder-Smart-Pack-400G.html,0,0
2006,392,Maliban Milk Powder Welfare 400G,Maliban Milk Powder Welfare 400G,Maliban Milk Powder Welfare 400G,Maliban Milk Powder Welfare 400G,NULL,NULL,325,308.75,2006,1,/products-images/Beverages/Milk_Foods/Full_Cream/MALIBAN_MILK_POWDER_WELFARE_400G.jpg,1,0,0,0,Maliban-Milk-Powder-Welfare-400G.html,0,0
2007,392,Nespray Everyday Bib 400G,Nespray Everyday Bib 400G,Nespray Everyday Bib 400G,Nespray Everyday Bib 400G,NULL,NULL,325,308.75,2007,1,/products-images/Beverages/Milk_Foods/Full_Cream/NESPRAY_EVERYDAY_BIB_400G.jpg,1,0,0,0,Nespray-Everyday-Bib-400G.html,0,0
2008,392,Ratthi Milk Powder 400G,Ratthi Milk Powder 400G,Ratthi Milk Powder 400G,Ratthi Milk Powder 400G,NULL,NULL,325,308.75,2008,1,/products-images/Beverages/Milk_Foods/Full_Cream/RATTHI_MILK_POWDER_400G.jpg,1,0,0,0,Ratthi-Milk-Powder-400G.html,0,0
2009,392,Maliban Milk Powder 400G,Maliban Milk Powder 400G,Maliban Milk Powder 400G,Maliban Milk Powder 400G,NULL,NULL,325,308.75,2009,1,/products-images/Beverages/Milk_Foods/Full_Cream/MALIBAN_MILK_POWDER_400G.jpg,1,0,0,0,Maliban-Milk-Powder-400G.html,0,0
2010,392,Anchor Milk Powder 400G,Anchor Milk Powder 400G,Anchor Milk Powder 400G,Anchor Milk Powder 400G,NULL,NULL,325,308.75,2010,1,/products-images/Beverages/Milk_Foods/Full_Cream/ANCHOR_MILK_POWDER_400G.jpg,1,1,0,0,Anchor-Milk-Powder-400G.html,0,0
